2551,2710.62,-5.68,51.48,8.62
2552,2999.62,-5.82,53.24,8.12
2553,2977.35,-5.63,53.48,8.03
2554,3017.31,-5.55,53.34,7.97
2555,2995.53,-5.84,53.06,8.14
2556,3079.19,-5.85,53.24,7.89
2557,3020.41,-5.97,53.21,7.9
2558,3060.6,-6.11,52.88,7.93
2559,2691.56,-6.55,51.9,8.36
2560,2691.56,-6.55,51.9,8.36
2561,3307.07,-6.55,55.38,8.03
2562,3221.84,-6.93,54.63,8.03
2563,3268.42,-7.27,54.12,8.36
2564,3411.41,-7.03,54.52,8.13
2565,3387.46,-6.9,54.62,8.13
2566,3306.23,-6.99,54.05,8.13
2567,3013.3,-7.22,52.02,8.82
2568,3386.14,-7.24,53.5,8.46
2569,3340.82,-6.82,54.23,8.21
2570,3302.65,-6.61,53.85,8.17
2571,3337.49,-6.73,53.74,8.38
2572,3479.18,-6.75,54.4,8.11
2573,3435.08,-6.66,54.22,8.13
2574,3358.64,-6.77,53.69,8.18
2575,3248.65,-6.4,53.0,8.74
2576,3451.44,-6.52,54.29,8.36
2577,3394.41,-6.22,54.41,8.21
2578,3356.27,-6.12,54.48,8.11
2579,3406.21,-6.3,54.75,8.31
2580,3520.18,-6.36,55.0,8.09
2581,3486.79,-6.47,54.78,8.1
2582,3413.47,-6.32,53.91,8.13
2583,3322.8,-6.06,53.88,8.69
2584,3495.96,-6.29,54.56,8.36
2585,3435.84,-6.0,54.81,8.15
2586,3407.65,-5.83,54.86,8.06
2587,3455.46,-6.06,54.62,8.29
2588,3568.69,-6.11,54.69,8.07
2589,3517.54,-6.01,54.84,8.07
2590,3451.27,-6.16,53.82,8.12
2591,3371.19,-5.84,53.5,8.68
2592,3537.23,-6.09,54.33,8.32
2593,3469.75,-5.76,54.74,8.15
2594,3438.67,-5.66,54.58,8.06
2595,3469.38,-5.86,54.61,8.25
2596,3582.77,-5.91,54.8,8.02
2597,3535.95,-5.92,54.44,8.08
2598,3452.17,-6.03,53.22,8.15
2599,3371.75,-5.71,53.24,8.67
2600,3565.93,-5.96,54.31,8.29
2601,3513.48,-5.63,54.8,8.1
2602,3461.74,-5.52,54.71,8.04
2603,3498.01,-5.72,54.72,8.21
2604,3631.9,-5.83,55.05,7.98
2605,3561.09,-5.74,54.53,8.05
2606,3494.85,-5.91,53.72,8.09
2607,3412.91,-5.65,53.31,8.66
2608,3583.95,-5.93,54.18,8.32
2609,3533.21,-5.56,54.91,8.1
2610,3502.7,-5.46,54.51,8.0
2611,3525.2,-5.67,54.42,8.22
2612,3631.23,-5.74,54.68,7.99
2613,3572.09,-5.69,54.48,8.02
2614,3490.16,-5.86,53.15,8.1
2615,3427.7,-5.61,52.77,8.69
2616,3596.79,-5.84,53.44,8.34
2617,3528.68,-5.54,54.15,8.11
2618,3500.51,-5.38,54.21,8.01
2619,3528.15,-5.58,54.16,8.18
2620,3617.16,-5.66,54.3,7.95
2621,3567.8,-5.62,54.39,7.95
2622,3462.61,-5.81,52.99,8.03
2623,3422.67,-5.59,52.33,8.68
2624,3586.61,-5.97,52.81,8.38
2625,3540.37,-5.7,53.34,8.19
2626,3512.88,-5.47,53.73,8.06
2627,3556.94,-5.63,53.87,8.2
2628,3656.44,-5.73,53.99,7.98
2629,3599.47,-5.6,54.02,7.97
2630,3454.2,-5.78,52.79,8.01
2631,3446.51,-5.52,52.1,8.66
2632,3603.38,-5.91,52.78,8.4
2633,3531.19,-5.6,53.32,8.21
2634,3516.22,-5.48,53.29,8.11
2635,3542.21,-5.67,53.48,8.27
2636,3632.85,-5.69,53.86,8.01
2637,3573.48,-5.61,53.82,7.99
2638,3441.36,-5.77,52.84,8.01
2639,3448.2,-5.53,52.39,8.65
2640,3602.4,-5.89,53.07,8.39
2641,3509.78,-5.83,53.23,8.2
2642,3494.95,-5.49,53.63,8.12
2643,3520.78,-5.66,53.69,8.26
2644,3606.55,-5.72,54.04,8.0
2645,3558.36,-5.65,53.96,7.99
2646,3416.12,-5.79,52.83,8.03
2647,3440.29,-5.48,52.55,8.64
2648,3588.64,-5.85,52.86,8.35
2649,3520.41,-5.61,53.3,8.24
2650,3478.22,-5.5,52.88,8.14
2651,3513.63,-5.62,53.1,8.28
2652,3609.43,-5.73,53.88,8.02
2653,3552.03,-5.65,53.37,8.04
2654,3210.9,-6.92,51.43,8.11
2655,3430.9,-5.46,52.3,8.65
2656,3583.43,-5.86,52.87,8.38
2657,3474.34,-5.63,53.26,8.25
2658,3464.89,-5.52,53.21,8.15
2659,3486.83,-5.71,53.23,8.31
2660,3586.12,-5.8,53.46,8.06
2661,3546.29,-5.71,53.49,8.04
2662,3388.81,-5.8,52.55,8.02
2663,3424.52,-5.57,52.08,8.67
2664,3577.13,-5.9,53.11,8.33
2665,3498.02,-5.63,53.32,8.19
2666,3479.28,-5.56,53.1,8.13
2667,3494.53,-5.77,53.12,8.31
2668,3589.18,-5.83,53.51,8.05
2669,3525.09,-5.8,53.44,8.07
2670,3392.23,-5.88,52.48,8.06
2671,3427.37,-5.59,52.23,8.66
2672,3591.79,-5.96,52.76,8.37
2673,3494.5,-5.69,52.84,8.23
2674,3466.25,-5.57,52.9,8.14
2675,3481.18,-5.81,52.63,8.33
2676,3564.84,-5.88,53.25,8.09
2677,3511.9,-5.85,53.12,8.08
2678,3362.94,-5.94,52.11,8.04
2679,3388.05,-5.71,51.86,8.7
2680,3559.54,-6.04,52.55,8.39
2681,3478.32,-5.77,52.94,8.2
2682,3456.2,-5.68,52.59,8.14
2683,3456.98,-5.91,52.45,8.34
2684,3555.32,-6.03,53.13,8.06
2685,3487.99,-6.06,52.96,8.09
2686,3318.82,-6.29,51.65,8.12
2687,3308.17,-6.39,50.04,8.99
2688,3345.21,-6.43,55.38,7.67
2689,3015.26,-6.69,54.43,7.86
2690,3237.29,-6.31,55.38,7.66
2691,3251.19,-6.61,54.99,7.93
2692,3273.62,-6.72,54.65,7.78
2693,3288.38,-6.66,54.73,7.8
2694,3290.23,-6.56,54.64,7.69
2695,3160.92,-6.41,53.74,8.36
2696,3278.11,-6.72,54.32,8.05
2697,3031.84,-6.49,53.96,7.92
2698,3235.23,-6.23,54.56,7.75
2699,3231.99,-6.53,54.37,8.0
2700,3269.28,-6.56,54.46,7.8
2701,3297.57,-6.5,54.73,7.78
2702,3297.68,-6.52,54.62,7.76
2703,3183.04,-6.28,53.84,8.35
2704,3275.34,-6.56,54.64,7.99
2705,3035.55,-6.45,53.76,7.94
2706,3240.0,-6.13,54.8,7.76
2707,3241.72,-6.44,54.26,8.03
2708,3285.29,-6.48,54.63,7.78
2709,3299.72,-6.4,54.65,7.79
2710,3301.13,-6.4,54.83,7.72
2711,3175.04,-6.16,53.96,8.34
2712,3275.67,-6.54,54.53,8.03
2713,3021.71,-6.31,53.73,7.93
2714,3226.52,-6.01,54.98,7.73
2715,3239.72,-6.25,54.42,7.96
2716,3272.75,-6.4,54.41,7.82
2717,3274.89,-6.31,54.39,7.76
2718,3280.81,-6.34,54.35,7.76
2719,3163.46,-6.11,53.67,8.38
2720,3299.05,-6.37,54.27,8.0
2721,3038.78,-6.18,53.68,7.88
2722,3237.03,-5.93,54.82,7.73
2723,3230.62,-6.18,54.28,7.94
2724,3264.5,-6.29,54.33,7.76
2725,3287.58,-6.27,54.39,7.79
2726,3297.74,-6.27,54.16,7.77
2727,3184.24,-6.02,53.77,8.33
2728,3305.08,-6.31,54.29,8.0
2729,3038.86,-6.1,53.79,7.86
2730,3247.55,-5.83,54.87,7.71
2731,3260.84,-6.07,54.95,7.89
2732,3294.38,-6.21,54.65,7.75
2733,3293.94,-6.18,54.51,7.74
2734,3309.57,-6.24,54.45,7.76
2735,3186.4,-6.04,53.73,8.4
2736,3301.64,-6.29,54.24,7.99
2737,3046.72,-6.02,53.58,7.86
2738,3259.13,-5.77,54.51,7.69
2739,3266.55,-5.97,54.32,7.91
2740,3304.17,-6.09,54.31,7.74
2741,3305.74,-6.03,54.2,7.73
2742,3309.46,-6.14,54.15,7.76
2743,3184.9,-5.91,53.16,8.44
2744,3302.75,-6.23,54.0,8.0
2745,3042.6,-5.94,53.41,7.87
2746,3257.53,-5.7,54.6,7.7
2747,3263.2,-5.88,54.61,7.89
2748,3305.58,-6.06,54.51,7.69
2749,3302.42,-5.96,54.51,7.7
2750,3315.6,-6.13,54.26,7.72
2751,3181.78,-5.9,52.98,8.38
2752,3286.8,-6.28,53.31,8.09
2753,3006.17,-6.07,53.01,7.93
2754,3241.45,-5.75,54.34,7.79
2755,3266.78,-5.93,54.26,7.94
2756,3290.59,-6.04,54.12,7.75
2757,3317.14,-5.88,54.35,7.73
2758,3313.8,-5.98,54.22,7.73
2759,3195.02,-5.82,53.42,8.41
2760,3309.57,-6.2,54.07,8.11
2761,2226.26,-7.24,48.49,8.29
2762,3272.09,-5.76,54.16,7.84
2763,3273.53,-5.91,54.04,7.95
2764,3273.53,-5.91,54.04,7.95
2765,3321.68,-5.91,54.5,7.71
2766,3345.03,-5.97,54.6,7.72
2767,3191.03,-5.84,53.6,8.42
2768,3328.16,-6.18,54.13,8.1
2769,3049.22,-6.02,53.08,8.0
2770,3284.06,-5.76,54.4,7.85
2771,3288.73,-5.91,54.25,8.0
2772,3325.19,-6.04,54.49,7.8
2773,3339.73,-5.9,54.54,7.78
2774,3335.64,-6.0,54.24,7.78
2775,3212.72,-5.82,53.57,8.43
2776,3340.51,-6.16,54.07,8.11
2777,3060.59,-6.03,52.7,8.04
2778,3288.98,-5.77,54.13,7.9
2779,3299.77,-5.87,54.15,8.04
2780,3333.44,-6.04,54.3,7.84
2781,3339.54,-5.92,54.34,7.82
2782,3353.89,-5.99,54.34,7.79
2783,3218.0,-5.76,53.64,8.42
2784,3368.33,-6.17,53.71,8.12
2785,3082.32,-6.02,53.13,8.02
2786,3296.49,-5.8,54.23,7.89
2787,3323.56,-5.97,54.21,8.06
2788,3348.21,-6.11,54.49,7.86
2789,3361.2,-5.96,54.57,7.8
2790,3387.51,-6.06,54.48,7.78
2791,3387.51,-6.06,54.48,7.78
2792,3364.4,-6.24,54.53,8.08
2793,3080.67,-6.02,53.09,8.0
2794,3304.63,-5.87,54.52,7.91
2795,3299.61,-6.03,54.28,8.1
2796,3346.19,-6.13,54.64,7.85
2797,3330.87,-6.05,54.49,7.84
2798,3332.86,-6.1,54.65,7.81
2799,3212.88,-5.88,53.67,8.43
2800,3357.99,-6.25,54.23,8.12
2801,3062.14,-6.08,53.03,8.03
2802,3298.89,-5.85,54.26,7.9
2803,3297.39,-6.09,54.29,8.09
2804,3327.25,-6.23,54.23,7.9
2805,3328.53,-6.12,54.62,7.85
2806,3329.76,-6.15,54.51,7.79
2807,3191.83,-6.01,53.4,8.48
2808,3343.8,-6.39,54.34,8.14
2809,3069.01,-6.14,53.09,7.99
2810,3281.59,-5.99,54.44,7.9
2811,3281.81,-6.23,54.04,8.08
2812,3307.98,-6.38,54.57,7.83
2813,3308.79,-6.33,54.29,7.81
2814,3318.97,-6.49,54.33,7.79
2815,3168.89,-6.43,52.3,8.52
2816,3176.21,-6.86,52.37,7.97
2817,3184.85,-6.66,52.28,7.9
2818,3007.81,-7.41,52.2,8.06
2819,3114.73,-6.88,52.11,8.1
2820,3172.37,-6.96,52.09,7.97
2821,3136.2,-6.89,52.29,7.98
2822,3142.7,-6.82,52.31,7.9
2823,3082.79,-6.7,51.72,8.55
2824,3142.38,-6.99,51.96,8.24
2825,3195.25,-6.52,52.3,7.97
2826,3079.49,-6.52,52.01,7.98
2827,3117.95,-6.8,52.21,8.18
2828,3203.46,-6.83,52.54,7.94
2829,3163.33,-6.72,52.56,7.94
2830,3177.53,-6.8,52.36,7.92
2831,3099.82,-6.56,51.81,8.52
2832,3125.05,-6.86,52.44,8.16
2833,3125.05,-6.86,52.44,8.16
2834,3062.22,-6.43,51.85,7.98
2835,3132.48,-6.66,52.61,8.12
2836,3202.68,-6.75,52.4,7.96
2837,3156.38,-6.66,52.29,7.97
2838,3184.14,-6.7,52.5,7.89
2839,3111.62,-6.48,51.91,8.5
2840,3133.4,-6.81,52.2,8.2
2841,3181.67,-6.37,52.45,7.96
2842,3064.95,-6.32,52.12,7.94
2843,3111.58,-6.59,52.19,8.12
2844,3174.24,-6.68,52.28,7.94
2845,3155.99,-6.62,52.29,7.93
2846,3162.04,-6.65,52.22,7.9
2847,3093.27,-6.44,51.77,8.5
2848,3133.42,-6.68,52.3,8.16
2849,3173.46,-6.24,52.68,7.91
2850,3077.06,-6.2,52.48,7.9
2851,3120.3,-6.48,52.56,8.08
2852,3180.97,-6.55,52.89,7.87
2853,3152.12,-6.51,52.53,7.93
2854,3160.93,-6.59,52.36,7.89
2855,3083.15,-6.34,51.75,8.49
2856,3133.64,-6.63,52.26,8.14
2857,3133.64,-6.63,52.26,8.14
2858,3100.24,-6.12,52.21,7.87
2859,3127.87,-6.38,52.48,8.05
2860,3207.35,-6.49,52.47,7.87
2861,3157.98,-6.42,52.26,7.91
2862,3172.91,-6.49,52.34,7.87
2863,3110.76,-6.3,51.61,8.48
2864,3128.42,-7.13,52.77,8.17
2865,3163.82,-6.12,52.72,7.86
2866,3090.57,-6.08,52.35,7.88
2867,3135.05,-6.28,52.3,8.08
2868,3192.22,-6.4,52.45,7.86
2869,3172.17,-6.33,52.51,7.86
2870,3188.37,-6.46,52.2,7.87
2871,3102.42,-6.24,51.66,8.51
2872,3163.89,-6.58,52.21,8.15
2873,3195.58,-6.09,52.58,7.89
2874,3106.05,-6.03,52.33,7.87
2875,3128.87,-6.28,52.64,8.03
2876,3208.52,-6.34,52.75,7.81
2877,3182.34,-6.32,52.74,7.82
2878,3191.02,-6.43,52.34,7.84
2879,3112.47,-6.24,51.37,8.49
2880,3146.01,-6.59,51.49,8.22
2881,3177.42,-6.2,52.08,7.97
2882,3104.07,-6.04,52.13,7.91
2883,3153.79,-6.25,52.51,8.06
2884,3219.79,-6.31,52.9,7.85
2885,3187.16,-6.24,52.71,7.84
2886,3190.63,-6.29,52.77,7.82
2887,3134.91,-6.17,52.11,8.48
2888,3183.99,-6.53,52.25,8.2
2889,3170.75,-6.17,52.72,7.99
2890,3128.41,-6.05,52.43,7.93
2891,3160.64,-6.26,52.69,8.09
2892,3237.96,-6.3,52.92,7.86
2893,3218.34,-6.22,53.14,7.86
2894,3214.54,-6.31,52.92,7.83
2895,3136.07,-6.18,52.26,8.49
2896,3197.65,-6.56,52.37,8.2
2897,3190.32,-6.71,53.65,8.0
2898,3128.3,-6.08,52.24,7.94
2899,3176.4,-6.28,52.66,8.11
2900,3240.74,-6.29,52.92,7.85
2901,3227.97,-6.23,52.94,7.88
2902,3227.35,-6.29,52.71,7.84
2903,3152.81,-6.09,52.31,8.48
2904,3223.72,-6.44,52.48,8.19
2905,3215.02,-6.12,52.67,8.02
2906,3152.81,-6.08,52.61,7.97
2907,3201.51,-6.26,53.03,8.12
2908,3272.08,-6.34,53.1,7.89
2909,3232.25,-6.26,53.36,7.89
2910,3236.13,-6.29,53.27,7.82
2911,3157.51,-6.1,52.58,8.47
2912,3266.21,-6.48,52.83,8.15
2913,3243.45,-6.16,53.21,7.99
2914,3169.79,-6.07,52.92,7.95
2915,3211.8,-6.32,52.9,8.13
2916,3273.45,-6.37,53.36,7.9
2917,3250.16,-6.27,53.26,7.87
2918,3254.81,-6.27,53.31,7.82
2919,3173.9,-6.13,52.7,8.48
2920,3249.91,-6.47,53.06,8.15
2921,3232.32,-6.12,52.94,8.0
2922,3175.05,-6.12,52.65,7.99
2923,3229.62,-6.35,52.99,8.15
2924,3276.7,-6.36,53.39,7.89
2925,3244.66,-6.31,53.12,7.89
2926,3241.5,-6.36,53.31,7.82
2927,3172.4,-6.18,52.67,8.47
2928,3244.07,-6.54,52.8,8.17
2929,3233.38,-6.21,53.05,8.0
2930,3164.33,-6.12,52.84,7.96
2931,3199.84,-6.41,52.89,8.15
2932,3262.59,-6.46,53.44,7.92
2933,3231.29,-6.4,53.29,7.89
2934,3224.38,-6.4,53.39,7.85
2935,3164.89,-6.32,52.75,8.47
2936,3243.97,-6.62,52.98,8.17
2937,3239.99,-6.31,53.2,7.92
2938,3123.07,-6.72,54.13,7.93
2939,3199.61,-6.54,53.03,8.08
2940,3256.63,-6.6,53.29,7.85
2941,3220.32,-6.58,53.29,7.85
2942,3214.73,-6.69,53.15,7.83
2943,3119.62,-6.83,51.28,8.68
2944,3277.29,-6.41,52.76,8.11
2945,3126.31,-6.36,52.34,8.1
2946,3157.5,-6.21,52.68,8.02
2947,3141.0,-6.52,52.37,8.28
2948,3188.5,-6.57,52.32,8.08
2949,3203.46,-6.46,52.4,8.07
2950,3253.79,-6.46,52.92,7.98
2951,3151.33,-6.2,51.51,8.64
2952,3304.58,-6.56,52.19,8.36
2953,3201.58,-6.18,52.64,8.12
2954,3214.55,-6.1,52.59,8.06
2955,3219.22,-6.4,52.6,8.28
2956,3283.49,-6.4,52.7,8.06
2957,3267.87,-6.34,52.73,8.04
2958,3323.05,-6.38,52.66,7.97
2959,3236.95,-6.72,52.6,8.42
2960,3367.42,-6.44,52.43,8.25
2961,3258.48,-6.12,52.53,8.14
2962,3260.83,-5.99,52.53,8.06
2963,3268.13,-6.23,52.48,8.26
2964,3314.6,-6.32,52.56,8.06
2965,3306.1,-6.25,52.42,8.09
2966,3350.47,-6.26,52.51,8.03
2967,3258.18,-5.98,51.31,8.65
2968,3397.08,-6.33,52.36,8.32
2969,3282.2,-5.97,52.48,8.13
2970,3317.57,-5.83,52.49,8.03
2971,3292.06,-6.14,52.52,8.27
2972,3341.38,-6.19,52.21,8.06
2973,3353.1,-6.1,52.48,8.03
2974,3377.62,-6.19,52.65,8.03
2975,3287.53,-5.91,51.55,8.67
2976,3424.77,-6.22,52.2,8.3
2977,3321.66,-5.88,52.48,8.09
2978,3351.33,-5.74,52.77,8.03
2979,3332.45,-5.99,52.54,8.24
2980,3382.45,-6.08,52.59,8.01
2981,3382.6,-6.03,52.47,8.06
2982,3412.67,-6.11,52.51,8.03
2983,3317.48,-5.84,51.27,8.64
2984,3469.05,-6.12,52.28,8.3
2985,3367.43,-5.8,52.38,8.13
2986,3388.89,-5.7,52.33,8.06
2987,3359.68,-5.87,52.48,8.23
2988,3410.52,-6.0,52.25,8.04
2989,3402.87,-5.95,52.27,8.06
2990,3442.4,-6.04,52.57,8.01
2991,3336.88,-5.79,51.19,8.67
2992,3483.09,-6.06,52.18,8.3
2993,3392.26,-5.72,52.54,8.09
2994,3423.86,-5.6,52.46,8.02
2995,3393.67,-5.88,52.49,8.17
2996,3393.67,-5.88,52.49,8.17
2997,3438.74,-5.88,52.62,7.97
2998,3473.9,-5.98,52.66,8.01
2999,3374.32,-5.73,51.58,8.64
3000,3523.24,-6.05,52.38,8.3
3001,3406.2,-5.66,52.83,8.08
3002,3429.54,-5.53,52.47,8.01
3003,3390.15,-5.77,52.53,8.2
3004,3431.69,-5.85,52.62,7.97
3005,3434.95,-5.76,52.47,7.97
3006,3462.53,-5.93,52.2,7.99
3007,3356.03,-5.73,50.94,8.67
3008,3500.16,-6.1,51.46,8.37
3009,3372.74,-5.76,52.29,8.14
3010,3405.59,-5.58,52.42,8.07
3011,3391.81,-5.78,52.5,8.22
3012,3441.46,-5.86,52.8,7.99
3013,3432.09,-5.77,52.74,7.99
3014,3478.16,-5.83,52.89,7.96
3015,3355.88,-5.66,51.58,8.66
3016,3515.8,-6.07,52.25,8.39
3017,3388.78,-5.74,52.55,8.18
3018,3407.07,-5.6,52.53,8.12
3019,3376.11,-5.76,52.3,8.29
3020,3446.04,-5.86,52.76,8.01
3021,3424.05,-5.75,52.82,8.0
3022,3462.19,-5.83,52.81,7.97
3023,3363.9,-5.64,51.76,8.65
3024,3498.22,-5.98,52.17,8.36
3025,3378.66,-5.69,52.52,8.2
3026,3407.2,-5.58,52.51,8.13
3027,3381.26,-5.8,52.54,8.27
3028,3436.14,-5.85,52.69,8.03
3029,3408.56,-5.74,52.76,7.99
3030,3425.92,-5.8,52.76,7.97
3031,3331.43,-5.62,51.67,8.63
3032,3501.55,-5.99,52.41,8.33
3033,3383.35,-5.72,52.56,8.19
3034,3406.67,-5.6,52.87,8.11
3035,3376.25,-5.8,52.8,8.25
3036,3439.66,-5.9,52.91,8.01
3037,3427.29,-5.79,53.18,8.0
3038,3463.14,-5.82,53.16,7.95
3039,3347.46,-5.66,51.96,8.61
3040,3554.39,-6.01,52.74,8.32
3041,3404.24,-5.76,52.88,8.17
3042,3428.42,-5.62,52.98,8.1
3043,3390.93,-5.85,52.68,8.29
3044,3462.92,-5.92,53.12,8.04
3045,3451.86,-5.8,52.83,8.02
3046,3467.62,-5.87,52.87,8.01
3047,3380.09,-5.66,51.88,8.64
3048,3545.73,-6.01,52.69,8.33
3049,3417.86,-5.69,52.7,8.17
3050,3447.24,-5.65,52.71,8.15
3051,3405.41,-5.89,52.38,8.31
3052,3473.91,-5.9,52.76,8.03
3053,3457.34,-5.87,52.74,8.03
3054,3469.26,-5.92,52.97,7.99
3055,3370.61,-5.7,51.69,8.64
3056,3552.34,-6.04,52.6,8.33
3057,3416.15,-5.83,52.86,8.18
3058,3436.1,-5.67,52.99,8.08
3059,3418.43,-5.96,53.17,8.25
3060,3467.24,-5.99,53.15,8.04
3061,3444.25,-5.96,53.15,8.01
3062,3484.29,-5.97,53.19,7.96
3063,3353.84,-5.81,51.92,8.61
3064,3544.6,-6.16,52.77,8.31
3065,3409.52,-5.91,52.92,8.12
3066,3424.83,-5.78,52.92,8.07
3067,3392.55,-6.08,52.5,8.29
3068,3452.48,-6.13,53.03,7.97
3069,3431.46,-6.21,52.95,7.98
3070,3437.46,-6.37,52.88,7.98
3071,3310.75,-6.28,52.57,8.29
3072,3201.83,-8.05,51.8,8.43
3073,3160.29,-6.4,53.17,8.06
3074,3173.67,-6.53,52.84,8.09
3075,3320.18,-6.13,53.55,8.33
3076,3330.24,-6.5,53.19,8.09
3077,3245.17,-6.79,52.34,8.14
3078,3298.5,-6.2,53.64,8.04
3079,3263.41,-5.73,53.01,8.79
3080,3253.56,-6.35,52.55,8.32
3081,3198.02,-6.45,52.76,8.23
3082,3233.27,-4.95,53.94,8.56
3083,3233.27,-4.95,53.94,8.56
3084,3347.48,-5.75,53.66,8.21
3085,3281.4,-6.41,52.12,8.12
3086,3323.91,-6.2,52.97,8.12
3087,3262.92,-6.28,52.17,8.68
3088,3322.05,-5.57,53.93,8.34
3089,3235.43,-6.28,52.6,8.27
3090,3286.92,-5.67,53.63,8.15
3091,3350.06,-6.29,52.9,8.25
3092,3375.52,-5.85,53.31,8.11
3093,3331.39,-6.18,52.7,8.14
3094,3344.05,-5.34,53.4,8.3
3095,3309.11,-5.88,52.85,8.63
3096,3339.33,-5.3,53.78,8.45
3097,3281.6,-5.69,53.55,8.23
3098,3291.56,-5.92,53.06,8.06
3099,3385.12,-5.95,53.11,8.25
3100,3400.48,-6.09,52.75,8.04
3101,3363.61,-6.03,52.45,8.02
3102,3348.14,-7.31,52.39,8.06
3103,3324.16,-5.7,52.39,8.65
3104,3334.94,-6.25,52.21,8.22
3105,3269.99,-6.16,52.35,8.19
3106,3309.47,-5.62,52.86,8.06
3107,3403.76,-5.42,53.4,8.26
3108,3400.98,-6.2,52.49,7.98
3109,3359.95,-5.84,52.36,8.1
3110,3346.85,-6.28,51.92,8.06
3111,3301.87,-6.06,51.68,8.67
3112,3361.46,-5.95,52.66,8.21
3113,3292.05,-5.97,52.72,8.18
3114,3322.44,-5.75,52.84,8.0
3115,3418.2,-6.05,52.85,8.17
3116,3422.36,-6.17,52.76,7.94
3117,3361.74,-6.13,52.29,8.04
3118,3376.22,-6.27,52.18,8.04
3119,3325.06,-6.05,51.73,8.68
3120,3362.81,-6.04,52.34,8.16
3121,3311.24,-6.8,52.71,8.02
3122,3341.79,-5.81,52.61,7.97
3123,3414.46,-6.01,52.74,8.18
3124,3429.07,-6.07,52.85,7.92
3125,3382.78,-5.96,52.1,7.99
3126,3375.51,-6.23,51.61,8.07
3127,3323.39,-6.05,51.32,8.7
3128,3358.25,-6.11,51.92,8.23
3129,3324.0,-5.96,52.28,8.15
3130,3346.24,-5.8,52.55,8.01
3131,3410.71,-5.93,52.81,8.15
3132,3414.01,-5.94,52.47,7.89
3133,3368.67,-6.02,52.2,7.94
3134,3372.52,-6.18,51.98,7.99
3135,3306.82,-6.0,51.13,8.69
3136,3312.77,-6.3,50.79,8.34
3137,3280.32,-6.1,51.43,8.25
3138,3296.29,-5.83,51.94,8.08
3139,3370.34,-6.01,52.35,8.18
3140,3366.61,-6.0,52.01,7.95
3141,3344.03,-5.81,52.05,7.96
3142,3356.89,-5.89,52.24,7.95
3143,3295.63,-5.89,51.45,8.66
3144,3304.49,-6.2,51.0,8.36
3145,3259.86,-6.05,51.4,8.31
3146,3276.07,-5.79,51.84,8.12
3147,3346.16,-5.99,51.95,8.24
3148,3378.53,-5.96,52.21,7.95
3149,3330.83,-5.92,52.16,7.98
3150,3338.34,-6.01,52.08,7.94
3151,3268.62,-5.93,51.41,8.65
3152,3308.82,-6.19,51.55,8.3
3153,3269.96,-6.09,51.69,8.28
3154,3259.18,-5.84,51.79,8.14
3155,3346.16,-5.99,52.27,8.23
3156,3367.74,-6.0,52.14,7.97
3157,3319.92,-5.91,52.15,7.98
3158,3315.69,-6.02,51.92,7.99
3159,3253.39,-5.89,51.28,8.67
3160,3288.91,-6.12,51.53,8.3
3161,3240.8,-6.05,51.29,8.34
3162,3236.04,-5.87,51.39,8.18
3163,3316.84,-6.0,51.89,8.27
3164,3339.45,-5.98,51.91,8.02
3165,3297.27,-5.97,51.77,8.05
3166,3313.19,-6.01,51.85,8.0
3167,3242.55,-5.84,51.56,8.66
3168,3314.63,-6.09,51.36,8.32
3169,3253.29,-6.04,51.42,8.31
3170,3268.95,-5.84,51.58,8.17
3171,3325.86,-6.07,51.85,8.33
3172,3345.76,-6.07,52.03,8.04
3173,3319.18,-6.0,52.09,8.04
3174,3337.07,-6.08,51.92,8.04
3175,3264.45,-5.94,51.26,8.7
3176,3322.52,-6.12,51.58,8.29
3177,3255.49,-6.05,51.49,8.28
3178,3275.06,-5.91,51.61,8.22
3179,3321.05,-6.08,51.7,8.37
3180,3351.86,-6.12,51.69,8.05
3181,3313.29,-6.08,51.64,8.1
3182,3320.91,-6.11,51.92,8.06
3183,3248.3,-5.93,51.38,8.67
3184,3308.17,-6.16,51.51,8.31
3185,3248.91,-6.11,51.56,8.31
3186,3256.18,-5.92,51.48,8.18
3187,3297.3,-6.12,51.5,8.37
3188,3322.13,-6.16,51.53,8.12
3189,3293.1,-6.08,51.4,8.11
3190,3300.12,-6.12,51.6,8.05
3191,3220.3,-6.03,51.18,8.75
3192,3285.94,-6.24,51.16,8.35
3193,3244.56,-6.06,51.42,8.28
3194,3230.23,-6.01,51.29,8.22
3195,3290.23,-6.25,51.52,8.38
3196,3325.13,-6.28,51.79,8.07
3197,3252.67,-6.3,51.22,8.12
3198,3247.93,-6.52,51.0,8.13
3199,3162.78,-6.74,49.15,9.05
3200,3410.15,-6.35,53.31,7.93
3201,3457.44,-6.59,53.31,8.13
3202,3450.81,-6.34,53.35,8.01
3203,3473.81,-6.6,53.21,8.22
3204,3473.81,-6.6,53.21,8.22
3205,3475.63,-6.53,52.77,8.02
3206,3613.42,-6.48,53.5,7.89
3207,3464.09,-6.44,52.59,8.61
3208,3404.24,-6.65,52.08,8.28
3209,3487.1,-6.4,53.13,8.15
3210,3491.13,-6.25,52.8,8.08
3211,3522.21,-6.53,52.58,8.3
3212,3591.43,-6.47,52.77,7.98
3213,3524.76,-6.39,52.76,7.99
3214,3628.65,-6.47,52.74,7.96
3215,3494.36,-6.28,52.81,8.56
3216,3420.1,-6.49,52.34,8.19
