9643,2344.73,-7.19,50.09,11.05);
9644,2359.45,-7.35,50.5,10.88);
9645,2347.67,-7.31,50.13,10.92);
9646,2341.48,-7.39,49.53,10.99);
9647,2329.65,-7.12,48.51,11.76);
9648,2367.29,-7.41,49.81,11.13);
9649,2326.07,-7.13,50.36,10.95);
9650,2335.48,-6.96,50.27,10.83);
9651,2348.25,-7.07,50.1,11.03);
9652,2357.45,-7.24,50.59,10.82);
9653,2340.97,-7.17,50.33,10.83);
9654,2340.69,-7.39,49.69,10.99);
9655,2318.73,-7.11,48.35,11.8);
9656,2358.3,-7.44,49.77,11.12);
9657,2332.03,-7.06,50.25,10.96);
9658,2334.84,-6.92,50.74,10.77);
9659,2337.4,-7.0,50.29,10.98);
9660,2359.92,-7.16,50.45,10.77);
9661,2336.96,-7.12,50.34,10.8);
9662,2325.77,-7.29,49.84,10.92);
9663,2317.07,-6.99,48.21,11.75);
9664,2336.61,-7.59,47.96,11.32);
9665,2306.6,-7.32,49.21,11.16);
9666,2330.77,-7.0,49.87,10.89);
9667,2332.75,-7.08,49.73,11.07);
9668,2357.61,-7.16,50.39,10.82);
9669,2352.62,-7.13,50.43,10.83);
9670,2338.54,-7.24,49.63,10.92);
9671,2325.68,-6.95,48.28,11.73);
9672,2365.66,-7.46,49.0,11.28);
9673,2327.26,-7.21,49.34,11.15);
9674,2339.23,-7.05,49.73,10.96);
9675,2340.71,-7.14,49.52,11.15);
9676,2360.5,-7.17,50.2,10.86);
9677,2355.11,-7.07,50.19,10.83);
9678,2357.41,-7.22,49.66,10.92);
9679,2331.55,-6.94,48.39,11.75);
9680,2368.71,-7.43,49.31,11.22);
9681,2338.29,-7.16,49.39,11.14);
9682,2350.77,-7.01,49.56,10.98);
9683,2362.03,-7.11,49.76,11.14);
9684,2378.67,-7.24,50.05,10.9);
9685,2364.97,-7.13,50.01,10.9);
9686,2354.47,-7.2,49.76,10.92);
9687,2347.8,-6.99,48.56,11.71);
9688,2388.51,-7.29,49.74,11.14);
9689,2335.78,-7.17,49.54,11.14);
9690,2365.15,-7.06,49.82,10.98);
9691,2372.4,-7.13,49.67,11.14);
9692,2382.57,-7.22,50.09,10.92);
9693,2374.66,-7.22,50.12,10.91);
9694,2372.75,-7.25,50.03,10.91);
9695,2354.72,-7.01,48.49,11.76);
9696,2418.08,-7.39,49.06,11.23);
9697,2365.4,-7.19,49.27,11.16);
9698,2377.99,-7.02,49.72,10.96);
9699,2370.38,-7.22,49.14,11.21);
9700,2393.96,-7.28,49.94,10.94);
9701,2391.56,-7.24,49.82,10.92);
9702,2381.55,-7.27,49.82,10.93);
9703,2352.79,-7.05,48.21,11.78);
9704,2422.38,-7.45,49.54,11.16);
9705,2374.15,-7.24,49.3,11.16);
9706,2383.41,-7.08,49.51,11.0);
9707,2386.59,-7.32,48.93,11.26);
9708,2403.12,-7.32,50.09,10.89);
9709,2384.86,-7.32,49.72,10.94);
9710,2386.98,-7.34,49.55,10.94);
9711,2373.02,-7.15,48.28,11.73);
9712,2422.29,-7.45,49.39,11.14);
9713,2375.89,-7.31,49.29,11.14);
9714,2387.15,-7.2,49.62,10.96);
9715,2379.93,-7.45,49.07,11.24);
9716,2392.84,-7.45,49.61,10.92);
9717,2391.18,-7.54,49.86,10.96);
9718,2385.14,-7.54,49.73,10.92);
9719,2370.88,-7.35,47.75,11.84);
9720,2432.12,-7.64,49.58,11.1);
9721,2392.35,-7.44,49.62,11.03);
9722,2396.55,-7.42,49.52,10.94);
9723,2389.99,-7.72,48.94,11.23);
9724,2403.05,-7.85,49.47,10.99);
9725,2389.47,-8.08,49.13,11.1);
9726,2375.82,-8.56,47.25,11.5);
9727,2389.47,-8.08,49.13,11.1);
9728,2520.62,-6.27,56.5,9.6);
9729,2468.33,-7.15,52.87,10.34);
9730,2483.61,-7.26,51.98,10.4);
9731,2466.45,-7.73,51.21,10.82);
9732,2475.45,-7.82,51.32,10.66);
9733,2487.1,-7.81,50.92,10.69);
9734,2466.39,-7.9,51.53,10.7);
9735,2426.75,-7.72,49.46,11.57);
9736,2403.72,-8.03,49.92,11.03);
9737,2408.8,-7.78,50.6,10.89);
9738,2426.37,-7.55,50.89,10.7);
9739,2414.9,-7.76,50.19,10.97);
9740,2426.04,-7.86,50.8,10.77);
9741,2433.33,-7.83,50.79,10.74);
9742,2418.1,-7.93,50.33,10.83);
9743,2392.79,-7.56,49.26,11.57);
9744,2422.04,-7.88,50.35,10.96);
9745,2412.1,-7.64,50.67,10.85);
9746,2434.47,-7.4,50.7,10.75);
9747,2420.46,-7.67,50.34,10.96);
9748,2440.65,-7.81,50.9,10.75);
9749,2431.24,-7.72,50.76,10.75);
9750,2423.58,-7.79,50.8,10.78);
9751,2391.07,-7.47,49.37,11.55);
9752,2421.57,-7.86,50.07,10.99);
9753,2403.68,-7.5,50.9,10.79);
9754,2437.3,-7.33,50.89,10.68);
9755,2416.18,-7.62,50.47,10.95);
9756,2428.09,-7.74,50.61,10.77);
9757,2426.17,-7.69,50.69,10.76);
9758,2416.6,-7.8,50.46,10.84);
9759,2388.0,-7.45,49.27,11.59);
9760,2433.93,-7.76,50.28,10.99);
9761,2418.91,-7.37,50.73,10.81);
9762,2436.21,-7.25,50.96,10.69);
9763,2427.73,-7.42,51.19,10.86);
9764,2434.63,-7.53,51.09,10.7);
9765,2438.94,-7.57,51.01,10.77);
9766,2413.91,-7.66,50.41,10.84);
9767,2389.7,-7.3,49.24,11.56);
9768,2426.76,-7.57,50.17,10.95);
9769,2413.75,-7.26,50.86,10.8);
9770,2455.01,-7.17,51.11,10.69);
9771,2438.19,-7.28,50.76,10.87);
9772,2437.22,-7.44,51.27,10.67);
9773,2437.99,-7.49,50.85,10.77);
9774,2421.45,-7.56,50.52,10.83);
9775,2389.26,-7.3,49.3,11.63);
9776,2431.35,-7.55,50.08,11.01);
9777,2434.11,-7.31,51.2,10.81);
9778,2439.28,-7.04,51.15,10.64);
9779,2443.17,-7.3,51.05,10.89);
9780,2442.86,-7.4,51.03,10.71);
9781,2451.3,-7.37,51.16,10.69);
9782,2422.87,-7.49,50.64,10.8);
9783,2392.67,-7.22,49.14,11.64);
9784,2446.51,-7.54,50.27,11.0);
9785,2432.47,-7.14,51.13,10.78);
9786,2447.32,-6.98,51.42,10.61);
9787,2444.69,-7.14,51.21,10.83);
9788,2456.06,-7.27,51.69,10.59);
9789,2456.91,-7.29,51.7,10.63);
9790,2430.94,-7.4,50.69,10.76);
9791,2397.87,-7.15,48.88,11.58);
9792,2431.99,-7.74,48.76,11.18);
9793,2427.3,-7.34,50.0,10.99);
9794,2462.14,-7.06,50.79,10.74);
9795,2456.33,-7.26,50.77,10.92);
9796,2467.02,-7.32,51.17,10.68);
9797,2479.27,-7.29,51.17,10.7);
9798,2466.06,-7.31,50.89,10.74);
9799,2421.58,-7.12,48.91,11.64);
9800,2463.46,-7.54,49.54,11.12);
9801,2461.03,-7.3,50.28,11.0);
9802,2470.93,-7.09,50.73,10.81);
9803,2474.3,-7.26,50.59,11.01);
9804,2481.77,-7.29,50.96,10.71);
9805,2495.35,-7.3,51.02,10.75);
9806,2467.5,-7.4,50.78,10.78);
9807,2425.79,-7.18,49.24,11.65);
9808,2476.82,-7.5,49.6,11.11);
9809,2466.07,-7.33,50.41,11.03);
9810,2500.63,-7.11,50.45,10.85);
9811,2476.42,-7.32,50.33,11.06);
9812,2487.92,-7.31,50.97,10.76);
9813,2494.34,-7.34,51.11,10.78);
9814,2481.51,-7.36,50.89,10.81);
9815,2425.65,-7.13,49.3,11.66);
9816,2483.7,-7.48,50.21,11.07);
9817,2479.27,-7.32,50.51,11.03);
9818,2499.17,-7.13,50.47,10.87);
9819,2485.8,-7.29,50.53,11.04);
9820,2491.94,-7.37,51.0,10.79);
9821,2497.66,-7.41,50.81,10.85);
9822,2476.78,-7.35,50.68,10.83);
9823,2434.73,-7.23,49.05,11.68);
9824,2508.45,-7.56,49.58,11.15);
9825,2480.1,-7.36,50.13,11.08);
9826,2512.01,-7.2,50.65,10.9);
9827,2495.61,-7.41,50.33,11.08);
9828,2506.14,-7.4,50.95,10.8);
9829,2499.27,-7.42,50.77,10.86);
9830,2494.36,-7.4,50.75,10.81);
9831,2439.93,-7.26,48.9,11.71);
9832,2503.31,-7.61,49.71,11.11);
9833,2481.19,-7.38,49.91,11.08);
9834,2508.08,-7.26,50.46,10.91);
9835,2491.05,-7.46,50.07,11.13);
9836,2500.43,-7.46,51.03,10.79);
9837,2491.2,-7.51,50.36,10.84);
9838,2469.18,-7.51,50.62,10.84);
9839,2430.36,-7.36,48.86,11.73);
9840,2498.12,-7.56,49.84,11.05);
9841,2485.27,-7.5,50.25,11.05);
9842,2509.03,-7.25,50.54,10.84);
9843,2481.06,-7.53,49.98,11.14);
9844,2483.75,-7.63,50.67,10.84);
9845,2491.17,-7.69,50.44,10.93);
9846,2481.53,-7.65,50.44,10.85);
9847,2422.94,-7.51,48.16,11.81);
9848,2496.55,-7.74,49.77,11.06);
9849,2484.21,-7.59,49.73,11.04);
9850,2497.71,-7.52,50.15,10.9);
9851,2482.38,-7.83,49.17,11.2);
9852,2490.12,-8.02,49.63,10.97);
9853,2493.5,-8.1,48.74,11.04);
9854,2432.88,-8.42,44.78,11.49);
9855,2493.5,-8.1,48.74,11.04);
9856,2594.66,-6.31,53.14,9.87);
9857,2601.96,-7.32,53.71,10.28);
9858,2576.7,-7.25,53.84,10.23);
9859,2572.52,-7.58,53.3,10.55);
9860,2606.01,-7.68,53.33,10.35);
9861,2572.39,-7.73,53.31,10.42);
9862,2606.45,-7.55,53.65,10.32);
9863,2600.65,-7.39,52.25,11.1);
9864,2609.06,-7.75,52.29,10.71);
9865,2594.59,-7.52,53.46,10.58);
9866,2579.21,-7.39,52.98,10.5);
9867,2583.79,-7.59,52.79,10.7);
9868,2607.24,-7.62,53.22,10.4);
9869,2587.56,-7.62,53.54,10.43);
9870,2618.28,-7.66,53.11,10.47);
9871,2608.36,-7.33,52.01,11.12);
9872,2629.86,-7.63,52.33,10.69);
9873,2601.6,-7.47,53.14,10.6);
9874,2584.08,-7.29,52.8,10.53);
9875,2599.22,-7.48,52.58,10.72);
9876,2629.09,-7.59,53.03,10.44);
9877,2603.15,-7.52,53.14,10.42);
9878,2628.53,-7.59,52.63,10.48);
9879,2609.5,-7.23,51.95,11.13);
9880,2647.83,-7.51,52.11,10.71);
9881,2615.09,-7.34,53.24,10.58);
9882,2603.62,-7.17,52.62,10.49);
9883,2606.06,-7.4,52.74,10.69);
9884,2626.4,-7.49,53.17,10.44);
9885,2602.11,-7.45,53.13,10.44);
9886,2629.14,-7.52,52.49,10.48);
9887,2624.26,-7.18,51.61,11.18);
9888,2679.31,-7.48,52.22,10.69);
9889,2668.5,-7.22,52.95,10.59);
9890,2633.99,-7.06,52.66,10.47);
9891,2647.68,-7.21,52.97,10.62);
9892,2661.93,-7.35,53.08,10.4);
9893,2639.96,-7.33,52.99,10.41);
9894,2664.97,-7.49,52.74,10.47);
9895,2649.58,-7.08,51.71,11.16);
9896,2700.64,-7.38,52.31,10.68);
9897,2662.91,-7.15,52.96,10.54);
9898,2653.29,-6.99,52.68,10.45);
9899,2661.56,-7.11,53.22,10.59);
9900,2671.43,-7.28,52.96,10.37);
9901,2656.0,-7.24,53.08,10.39);
9902,2673.28,-7.35,52.71,10.43);
9903,2662.49,-7.0,51.51,11.16);
9904,2711.33,-7.31,52.32,10.66);
9905,2674.57,-7.05,52.8,10.56);
9906,2665.57,-6.97,52.78,10.46);
9907,2658.42,-7.02,52.7,10.61);
9908,2692.94,-7.2,53.26,10.33);
9909,2661.54,-7.18,53.15,10.38);
9910,2681.56,-7.29,52.57,10.45);
9911,2666.5,-7.03,51.19,11.2);
9912,2709.98,-7.26,52.33,10.65);
9913,2678.34,-6.92,52.78,10.5);
9914,2664.83,-6.85,52.93,10.4);
9915,2665.97,-6.99,52.78,10.59);
9916,2681.39,-7.11,53.05,10.32);
9917,2666.96,-7.07,53.04,10.31);
9918,2665.7,-7.2,52.68,10.37);
9919,2645.73,-6.87,51.1,11.13);
9920,2679.57,-7.4,50.39,10.83);
9921,2662.39,-7.13,51.7,10.67);
9922,2655.7,-6.89,52.02,10.49);
9923,2666.37,-7.03,52.59,10.6);
9924,2674.37,-7.14,52.85,10.38);
9925,2660.0,-7.1,52.54,10.38);
9926,2675.16,-7.15,52.4,10.4);
9927,2657.45,-6.92,50.77,11.24);
9928,2715.44,-7.28,51.51,10.75);
9929,2669.22,-7.05,51.72,10.71);
9930,2665.32,-6.9,51.78,10.55);
9931,2659.47,-7.06,51.99,10.7);
9932,2681.69,-7.05,52.28,10.38);
9933,2658.52,-7.06,52.4,10.4);
9934,2682.68,-7.18,52.13,10.43);
9935,2659.79,-6.92,50.74,11.23);
9936,2712.04,-7.27,51.41,10.76);
9937,2678.69,-7.09,51.57,10.73);
9938,2661.57,-7.0,51.86,10.58);
9939,2662.63,-7.07,51.74,10.74);
9940,2689.7,-7.13,52.24,10.42);
9941,2658.41,-7.11,52.34,10.45);
9942,2676.98,-7.17,52.47,10.44);
9943,2653.62,-6.95,50.69,11.24);
9944,2699.62,-7.17,51.24,10.77);
9945,2685.82,-7.13,51.49,10.77);
9946,2657.16,-7.0,51.41,10.65);
9947,2671.96,-7.1,51.66,10.76);
9948,2685.15,-7.15,51.98,10.46);
9949,2669.0,-7.12,52.09,10.47);
9950,2677.57,-7.16,51.9,10.47);
9951,2661.16,-6.93,50.52,11.25);
9952,2731.42,-7.28,51.39,10.8);
9953,2681.07,-7.06,51.34,10.77);
9954,2670.55,-6.99,51.6,10.61);
9955,2652.46,-7.17,51.35,10.84);
9956,2678.41,-7.21,51.77,10.51);
9957,2661.99,-7.25,52.08,10.49);
9958,2668.97,-7.25,51.8,10.51);
9959,2644.82,-6.95,50.33,11.27);
9960,2703.48,-7.24,51.21,10.76);
9961,2671.9,-7.21,51.37,10.78);
9962,2662.26,-6.98,51.43,10.63);
9963,2663.59,-7.24,51.26,10.84);
9964,2683.63,-7.27,52.01,10.49);
9965,2646.96,-7.31,51.69,10.56);
9966,2681.45,-7.35,51.8,10.51);
9967,2665.77,-7.08,50.37,11.25);
9968,2711.72,-7.33,50.97,10.79);
9969,2668.59,-7.28,51.14,10.82);
9970,2659.32,-7.1,51.41,10.62);
9971,2667.87,-7.3,50.8,10.88);
9972,2679.46,-7.37,51.68,10.51);
9973,2649.08,-7.46,51.47,10.56);
9974,2680.93,-7.42,51.68,10.51);
9975,2644.85,-7.29,49.71,11.38);
9976,2721.47,-7.45,51.03,10.78);
9977,2692.04,-7.42,51.07,10.77);
9978,2663.66,-7.27,50.92,10.65);
9979,2656.58,-7.61,50.71,10.91);
9980,2673.97,-7.74,50.93,10.63);
9981,2647.95,-7.94,50.25,10.78);
9982,2643.34,-8.28,48.56,11.04);
9983,2647.95,-7.94,50.25,10.78);
9984,2727.14,-6.34,58.35,9.46);
9985,2666.14,-7.44,54.36,10.29);
9986,2671.09,-7.41,53.47,10.26);
9987,2691.33,-7.82,52.43,10.69);
9988,2728.73,-7.93,52.4,10.5);
9989,2710.8,-7.92,52.13,10.57);
9990,2731.48,-7.9,52.32,10.51);
9991,2696.34,-7.72,50.62,11.38);
9992,2692.99,-8.08,51.36,10.89);
9993,2696.56,-7.82,51.97,10.76);
9994,2688.51,-7.69,51.65,10.71);
9995,2702.68,-7.85,51.78,10.88);
9996,2757.59,-7.91,52.02,10.6);
9997,2745.38,-7.9,52.12,10.57);
9998,2745.98,-7.91,51.67,10.58);
9999,2696.87,-7.56,50.61,11.34);
10000,2703.76,-7.85,51.27,10.83);
10001,2702.56,-7.75,51.5,10.81);
10002,2706.94,-7.56,51.45,10.68);
10003,2713.59,-7.74,51.65,10.8);
10004,2779.79,-7.82,51.9,10.59);
10005,2737.05,-7.83,51.58,10.65);
10006,2759.07,-7.81,51.79,10.6);
10007,2716.42,-7.51,50.49,11.33);
10008,2718.71,-7.85,51.36,10.88);
10009,2698.08,-7.62,52.06,10.73);
10010,2694.0,-7.4,51.81,10.58);
10011,2717.45,-7.63,51.82,10.78);
10012,2766.87,-7.73,51.89,10.58);
10013,2746.94,-7.7,52.0,10.56);
10014,2738.86,-7.77,51.79,10.62);
10015,2715.36,-7.5,50.74,11.35);
10016,2740.53,-7.75,50.86,10.88);
10017,2723.67,-7.46,51.92,10.69);
10018,2722.98,-7.32,51.85,10.6);
10019,2740.62,-7.45,51.73,10.75);
10020,2777.56,-7.58,52.1,10.53);
10021,2756.42,-7.58,51.61,10.57);
10022,2759.86,-7.72,51.21,10.67);
10023,2726.49,-7.34,50.12,11.35);
10024,2731.19,-7.66,50.89,10.83);
10025,2717.23,-7.42,51.89,10.72);
10026,2728.6,-7.22,51.86,10.55);
10027,2730.53,-7.38,51.85,10.7);
10028,2802.08,-7.47,51.92,10.5);
10029,2761.27,-7.53,51.75,10.55);
10030,2765.14,-7.58,51.32,10.6);
10031,2712.89,-7.33,50.18,11.36);
10032,2733.21,-7.59,50.85,10.83);
10033,2724.43,-7.36,52.04,10.66);
10034,2734.99,-7.19,51.75,10.55);
10035,2748.19,-7.38,51.94,10.73);
10036,2789.76,-7.43,52.2,10.45);
10037,2765.41,-7.48,52.28,10.47);
10038,2775.46,-7.58,51.43,10.58);
10039,2722.63,-7.33,50.01,11.36);
10040,2732.17,-7.57,50.84,10.82);
10041,2730.17,-7.34,51.83,10.68);
10042,2733.3,-7.1,51.76,10.5);
10043,2750.02,-7.26,51.78,10.66);
10044,2777.6,-7.34,52.09,10.42);
10045,2766.37,-7.38,52.09,10.45);
10046,2763.78,-7.48,51.55,10.49);
10047,2716.35,-7.21,49.96,11.31);
10048,2707.21,-7.8,49.0,11.01);
10049,2700.17,-7.48,50.3,10.81);
10050,2732.09,-7.24,51.0,10.6);
10051,2737.57,-7.31,51.09,10.75);
10052,2795.09,-7.43,51.69,10.47);
10053,2769.73,-7.38,51.84,10.45);
10054,2772.1,-7.38,51.56,10.48);
10055,2723.15,-7.26,49.54,11.37);
10056,2724.46,-7.64,50.15,10.92);
10057,2728.15,-7.43,50.55,10.83);
10058,2738.94,-7.19,51.11,10.62);
10059,2746.44,-7.32,51.01,10.78);
10060,2789.61,-7.36,51.25,10.48);
10061,2776.72,-7.4,51.81,10.48);
10062,2780.95,-7.38,51.22,10.5);
10063,2722.39,-7.2,49.49,11.34);
10064,2752.1,-7.61,50.41,10.9);
10065,2726.37,-7.4,50.47,10.85);
10066,2737.27,-7.22,50.99,10.63);
10067,2731.42,-7.34,50.77,10.8);
10068,2793.09,-7.38,51.46,10.49);
10069,2768.83,-7.37,51.86,10.45);
10070,2784.7,-7.44,51.61,10.47);
10071,2726.08,-7.18,49.75,11.31);
10072,2752.83,-7.57,50.4,10.86);
10073,2733.04,-7.43,50.61,10.84);
10074,2749.71,-7.26,50.6,10.68);
10075,2757.6,-7.37,50.93,10.82);
10076,2816.98,-7.46,51.74,10.5);
10077,2784.05,-7.37,51.64,10.5);
10078,2794.14,-7.44,51.32,10.51);
10079,2742.67,-7.22,49.92,11.28);
10080,2768.5,-7.54,50.08,10.86);
10081,2722.98,-7.46,50.52,10.81);
10082,2734.95,-7.22,50.49,10.65);
10083,2735.74,-7.42,50.89,10.82);
10084,2786.76,-7.43,51.12,10.52);
10085,2758.45,-7.45,50.94,10.56);
10086,2774.18,-7.47,51.35,10.49);
10087,2715.04,-7.25,49.39,11.34);
10088,2757.36,-7.57,50.41,10.82);
10089,2738.1,-7.5,50.29,10.85);
10090,2738.89,-7.29,50.34,10.7);
10091,2743.46,-7.5,50.4,10.87);
10092,2799.6,-7.48,51.1,10.52);
10093,2779.35,-7.53,51.31,10.51);
10094,2783.89,-7.53,50.99,10.5);
10095,2727.99,-7.37,49.78,11.34);
10096,2748.81,-7.63,50.44,10.82);
10097,2727.55,-7.52,50.6,10.8);
10098,2741.58,-7.35,50.75,10.63);
10099,2740.42,-7.58,50.36,10.86);
10100,2802.94,-7.63,50.99,10.51);
10101,2777.71,-7.69,51.12,10.54);
10102,2768.84,-7.68,51.02,10.51);
10103,2712.77,-7.48,49.58,11.33);
10104,2755.02,-7.75,50.42,10.82);
10105,2739.54,-7.7,50.72,10.77);
10106,2747.69,-7.59,50.38,10.66);
10107,2744.23,-7.86,50.22,10.89);
10108,2793.91,-7.97,50.73,10.58);
10109,2755.66,-8.18,49.9,10.71);
10110,2754.37,-8.67,48.62,10.99);
10111,2755.66,-8.18,49.9,10.71);
10112,2424.62,-5.98,56.19,10.07);
10113,2357.76,-7.05,52.07,10.88);
10114,2339.96,-7.07,51.13,10.93);
10115,2350.07,-7.46,50.21,11.35);
10116,2377.42,-7.58,50.15,11.18);
10117,2358.73,-7.68,49.88,11.28);
10118,2373.23,-7.62,50.34,11.18);
10119,2330.93,-7.37,47.74,12.16);
10120,2350.64,-7.73,48.72,11.6);
10121,2350.54,-7.41,49.83,11.4);
10122,2340.09,-7.35,49.44,11.34);
10123,2359.64,-7.48,49.13,11.57);
10124,2389.45,-7.62,49.69,11.32);
10125,2379.53,-7.65,49.84,11.34);
10126,2385.14,-7.68,49.5,11.36);
10127,2340.0,-7.3,48.14,12.1);
10128,2362.17,-7.56,48.9,11.51);
10129,2355.34,-7.38,49.65,11.42);
10130,2343.22,-7.24,49.23,11.34);
10131,2370.28,-7.3,49.32,11.48);
10132,2401.11,-7.55,49.7,11.31);
10133,2370.45,-7.58,49.55,11.36);
10134,2385.76,-7.59,49.24,11.37);
10135,2337.66,-7.15,48.12,12.09);
10136,2352.66,-7.5,48.75,11.55);
10137,2370.38,-7.3,49.91,11.38);
10138,2347.93,-7.13,49.75,11.26);
10139,2367.91,-7.29,49.12,11.49);
10140,2399.06,-7.42,49.6,11.28);
10141,2374.7,-7.4,49.63,11.25);
10142,2377.82,-7.48,49.18,11.34);
10143,2326.27,-7.15,47.87,12.1);
10144,2379.86,-7.45,48.91,11.52);
10145,2357.56,-7.2,49.74,11.37);
10146,2352.88,-7.1,49.6,11.27);
10147,2376.58,-7.19,49.65,11.41);
10148,2402.11,-7.32,49.71,11.22);
10149,2368.07,-7.27,49.25,11.28);
10150,2387.17,-7.44,49.12,11.34);
10151,2340.22,-7.04,47.68,12.08);
10152,2373.93,-7.41,48.65,11.51);
10153,2359.67,-7.05,49.52,11.32);
10154,2374.59,-6.99,49.78,11.18);
10155,2384.55,-7.06,49.78,11.36);
10156,2416.05,-7.26,49.93,11.19);
10157,2383.67,-7.3,49.38,11.26);
10158,2396.42,-7.37,49.24,11.33);
10159,2339.94,-7.0,47.88,12.07);
10160,2375.18,-7.32,48.58,11.51);
10161,2381.58,-7.04,49.73,11.33);
10162,2367.55,-6.9,49.71,11.17);
10163,2385.62,-7.03,49.72,11.33);
10164,2403.0,-7.11,49.79,11.13);
10165,2389.28,-7.23,49.86,11.21);
10166,2397.51,-7.34,49.3,11.3);
10167,2346.68,-7.11,47.58,12.12);
10168,2391.48,-7.34,48.57,11.5);
10169,2388.08,-6.96,49.68,11.26);
10170,2380.48,-6.84,50.03,11.12);
10171,2394.98,-6.95,49.59,11.32);
10172,2414.93,-7.09,50.3,11.07);
10173,2395.68,-7.1,49.96,11.11);
10174,2400.24,-7.25,49.33,11.19);
10175,2344.61,-6.96,47.61,12.08);
10176,2369.38,-7.57,46.71,11.76);
10177,2384.43,-7.22,48.55,11.47);
10178,2391.1,-6.97,49.2,11.24);
10179,2408.41,-6.95,49.35,11.33);
10180,2434.25,-7.04,49.76,11.13);
10181,2418.19,-7.04,49.68,11.11);
10182,2439.87,-7.15,49.65,11.17);
10183,2372.94,-6.95,47.57,12.1);
10184,2409.72,-7.39,47.83,11.63);
10185,2411.16,-7.12,48.77,11.49);
10186,2402.23,-6.95,48.99,11.31);
10187,2429.7,-7.06,48.9,11.45);
10188,2446.99,-7.1,49.63,11.15);
10189,2433.56,-7.06,49.73,11.17);
10190,2446.41,-7.12,49.41,11.17);
10191,2388.08,-6.98,47.56,12.1);
10192,2416.97,-7.29,47.97,11.59);
10193,2414.89,-7.08,48.51,11.49);
10194,2403.14,-6.96,49.18,11.32);
10195,2428.11,-7.1,49.05,11.48);
10196,2450.09,-7.1,49.53,11.18);
10197,2440.83,-7.03,49.92,11.12);
10198,2457.5,-7.15,49.59,11.17);
10199,2394.84,-6.92,47.67,12.06);
10200,2431.12,-7.22,48.41,11.52);
10201,2427.2,-7.12,48.61,11.51);
10202,2422.38,-6.99,48.91,11.35);
10203,2435.61,-7.01,48.99,11.42);
10204,2466.2,-7.18,49.57,11.19);
10205,2434.62,-7.11,49.5,11.23);
10206,2462.01,-7.21,49.61,11.21);
10207,2394.6,-7.02,47.84,12.06);
10208,2449.12,-7.34,48.24,11.59);
10209,2426.23,-7.19,48.59,11.51);
10210,2423.64,-6.93,48.92,11.33);
10211,2435.39,-7.06,48.67,11.5);
10212,2473.61,-7.19,49.54,11.2);
10213,2452.69,-7.25,49.41,11.24);
10214,2452.79,-7.21,49.09,11.24);
10215,2394.96,-7.0,47.27,12.14);
10216,2450.25,-7.32,48.26,11.53);
10217,2433.76,-7.16,48.75,11.45);
10218,2426.92,-7.05,48.6,11.35);
10219,2442.35,-7.22,48.23,11.57);
10220,2466.22,-7.19,49.28,11.21);
10221,2432.94,-7.3,49.14,11.29);
10222,2453.12,-7.31,49.01,11.24);
10223,2394.83,-7.02,47.43,12.09);
10224,2431.28,-7.34,48.16,11.53);
10225,2442.1,-7.3,48.72,11.51);
10226,2415.83,-7.1,48.81,11.33);
10227,2433.4,-7.32,48.42,11.56);
10228,2451.82,-7.42,49.1,11.25);
10229,2427.18,-7.48,49.19,11.3);
10230,2443.47,-7.49,49.02,11.26);
10231,2381.38,-7.27,47.03,12.17);
10232,2442.49,-7.52,48.17,11.55);
10233,2432.15,-7.49,48.54,11.48);
10234,2416.12,-7.36,48.53,11.34);
10235,2434.99,-7.64,48.29,11.62);
10236,2455.57,-7.79,48.95,11.3);
10237,2422.53,-7.96,47.76,11.48);
10238,2418.86,-8.51,46.33,11.81);
10239,2422.53,-7.96,47.76,11.48);
10240,2706.3,-6.2,57.13,9.87);
10241,2634.96,-7.19,53.54,10.57);
10242,2629.98,-7.18,52.55,10.64);
10243,2631.84,-7.54,51.57,11.02);
10244,2667.76,-7.72,51.49,10.88);
10245,2665.59,-7.74,51.53,10.89);
10246,2685.95,-7.68,51.9,10.83);
10247,2644.08,-7.35,49.71,11.65);
10248,2680.72,-7.75,50.4,11.19);
10249,2670.98,-7.5,51.41,11.03);
10250,2659.11,-7.38,50.96,10.98);
10251,2682.78,-7.56,51.08,11.15);
10252,2719.36,-7.62,51.36,10.91);
10253,2718.72,-7.5,51.55,10.82);
10254,2732.06,-7.69,51.01,10.96);
10255,2683.43,-7.33,49.77,11.72);
10256,2703.27,-7.64,51.06,11.14);
10257,2682.05,-7.46,51.33,11.07);
10258,2681.91,-7.3,50.8,10.99);
10259,2703.04,-7.42,51.02,11.09);
10260,2725.94,-7.52,51.09,10.89);
10261,2735.62,-7.49,51.57,10.88);
10262,2737.33,-7.55,51.21,10.88);
10263,2699.39,-7.19,50.1,11.61);
10264,2713.07,-7.52,50.43,11.17);
10265,2688.0,-7.27,51.55,11.03);
10266,2705.82,-7.18,51.53,10.91);
10267,2712.28,-7.28,51.01,11.08);
10268,2740.91,-7.43,51.27,10.86);
10269,2743.42,-7.38,51.6,10.83);
10270,2736.63,-7.47,51.03,10.89);
10271,2701.03,-7.12,49.65,11.65);
10272,2726.1,-7.4,50.48,11.11);
10273,2705.21,-7.18,51.18,11.0);
10274,2694.85,-7.06,51.2,10.92);
10275,2700.47,-7.18,50.99,11.06);
10276,2748.11,-7.31,51.35,10.8);
10277,2750.55,-7.26,51.2,10.83);
10278,2748.3,-7.39,51.16,10.87);
